CustomerID,recency,frequency,monetary,tenure,frequency_lifetimes,recency_lifetimes,T_lifetimes,monetary_value_lifetimes,predicted_purchases,expected_avg_profit,clv,churn_probability,cluster,segment,pca_1,pca_2
14799.0,51,1,157.7,51,0.0,0.0,52.0,0.0,0.5250136057403288,477.3803385139514,24.570085725773698,0.0,0,Low Value / Lost,-0.3078878531764018,-1.2735028938891624
14800.0,48,12,361.645,370,11.0,322.0,370.0,343.9909090909091,2.4860078345412924,370.95891760262,90.40654948732946,0.0,0,Low Value / Lost,0.3950003716182076,1.8335885990208718
14801.0,61,1,193.14,61,0.0,0.0,62.0,0.0,0.4780150103065025,477.3803385139514,22.370600786384887,0.0,0,Low Value / Lost,-0.30272100055289114,-1.2242553225961408
14803.0,162,3,281.85,292,2.0,130.0,293.0,151.7,0.6810404995298093,253.01187226834696,16.892169269605287,0.0,0,Low Value / Lost,-0.1925705905335758,0.282136241586269
14804.0,9,1,353.27,9,0.0,0.0,9.0,0.0,0.9095514249914498,477.3803385139514,42.56605207883455,0.0,0,Low Value / Lost,-0.19172123252097448,-1.5159892918851898
14805.0,15,4,138.66250000000002,314,3.0,298.0,314.0,148.46666666666667,0.8891692028027778,202.6166592154742,17.661644862273786,0.0,0,Low Value / Lost,-0.025082797008011613,0.6160583455823353
14806.0,75,1,193.39,75,0.0,0.0,76.0,0.0,0.4247790115240561,477.3803385139514,19.87921191668608,0.0,0,Low Value / Lost,-0.31348983322517293,-1.1504680650718335
14808.0,40,6,342.64625,172,5.0,133.0,173.0,412.31000000000006,2.260347439901353,490.7363095941811,108.74141451418488,0.0,0,Low Value / Lost,0.095613560075866,-0.01154017573257913
14810.0,41,11,189.80727272727276,370,10.0,329.0,370.0,190.744,2.2715732213703546,207.367741844598,46.17846834508008,0.0,0,Low Value / Lost,0.2622649124428796,1.742646902495092
14813.0,370,1,77.715,370,0.0,0.0,370.0,0.0,0.1272270896610362,477.3803385139514,5.954094266194053,0.0,0,Low Value / Lost,-0.5490870950289357,0.41078253850590724
14815.0,37,2,389.25,68,1.0,31.0,68.0,226.92,1.2182505318896428,1123.3741646547478,134.16295856358485,4.300115818978156e-10,0,Low Value / Lost,-0.05573800097042913,-1.089471617950956
14816.0,197,1,271.85,197,0.0,0.0,198.0,0.0,0.2155691195708842,477.3803385139514,10.088408547465065,0.0,0,Low Value / Lost,-0.36727716694407175,-0.5168143001600662
14817.0,200,2,555.1700000000001,277,1.0,77.0,278.0,529.55,0.4375789276075361,2615.443201029688,112.19494188565088,1.0712386533384688e-09,0,Low Value / Lost,-0.08662448758558235,0.017130563505091647
14818.0,74,3,219.26666666666665,254,2.0,180.0,254.0,269.775,0.7684947250530834,449.3412265491894,33.852343783114414,0.0,0,Low Value / Lost,-0.11779849219157898,0.11205636276734388
14819.0,64,2,136.035,192,1.0,128.0,193.0,187.35,0.5908254363678438,928.2805791894724,53.76628555927553,3.8730374463114e-10,0,Low Value / Lost,-0.18817397405796094,-0.35245014165960564
14820.0,21,4,126.8225,173,3.0,152.0,174.0,122.50666666666667,1.4456244373251783,167.2620695453672,23.704157955969084,0.0,0,Low Value / Lost,-0.11203448356086597,-0.19837304951835183
14821.0,367,1,48.8,367,0.0,0.0,367.0,0.0,0.1281430330518034,477.3803385139514,5.996959455562567,0.0,0,Low Value / Lost,-0.5581007338440327,0.3979226843524835
14823.0,180,2,107.14333333333332,195,1.0,14.0,195.0,110.78,0.5859966225845727,550.7643841155234,31.639713814039045,2.011731448092746e-09,0,Low Value / Lost,-0.355513172515714,-0.3882522486129064
14824.0,10,4,281.9275,91,3.0,81.0,92.0,228.6,2.282139680061631,311.7492138725584,69.74597898028746,0.0,0,Low Value / Lost,-0.04399454783941851,-0.6869853404152274
14825.0,4,12,185.57583333333332,369,11.0,365.0,369.0,185.71,2.49194516005729,200.3110946264885,48.93449042528515,0.0,0,Low Value / Lost,0.3406556922405241,1.8738939202810494
14828.0,197,3,713.2533333333334,337,2.0,140.0,337.0,778.8800000000001,0.6035511431716951,1295.8562035650548,76.67300318011289,0.0,0,Low Value / Lost,0.01122100801837588,0.47156129148886294
14829.0,29,4,174.3875,372,3.0,343.0,373.0,153.52666666666667,0.7650624005103285,209.5078080494781,15.713345410942608,0.0,0,Low Value / Lost,0.0033366978480340874,0.9395138230951665
14830.0,53,1,197.13,53,0.0,0.0,54.0,0.0,0.5148887980291792,477.3803385139514,24.096255351284388,0.0,0,Low Value / Lost,-0.29472519322614854,-1.2668759100931974
14834.0,18,6,286.71666666666664,240,5.0,223.0,241.0,295.322,1.7316264032154822,351.5585190345996,59.67925744429344,0.0,0,Low Value / Lost,0.09292686647642114,0.40385947070818146
14836.0,10,3,34.15,30,2.0,20.0,31.0,13.2,2.891872302250578,22.720823630644883,6.44131840480451,0.0,0,Low Value / Lost,-0.2668742375134401,-1.1222883904566692
14837.0,90,4,412.375,202,3.0,112.0,202.0,385.7466666666666,1.2848133935004022,525.7652353681315,66.22218510973525,0.0,0,Low Value / Lost,-0.02894944469267196,-0.10132765052886156
14840.0,268,1,62.85,268,0.0,0.0,268.0,0.0,0.1680732389766176,477.3803385139514,7.865651184488401,0.0,0,Low Value / Lost,-0.49102548204259067,-0.1231418847348935
14841.0,53,6,549.2933333333334,359,5.0,305.0,359.0,580.12,1.2316808793153202,690.375802822575,83.35954703785694,0.0,0,Low Value / Lost,0.2413970368394862,1.0413768743250609
14842.0,44,4,706.1725,308,3.0,265.0,309.0,838.23,0.9015632434760408,1141.9964596578943,100.93285087857566,0.0,0,Low Value / Lost,0.23002891328094444,0.4979553329080967
14844.0,64,4,797.4525,241,3.0,178.0,242.0,771.7533333333334,1.1086355986880745,1051.4627434546403,114.27580626145728,0.0,0,Low Value / Lost,0.2148734273200639,0.09101056369404574
14847.0,149,1,309.4,149,0.0,0.0,149.0,0.0,0.2687268569436393,477.3803385139514,12.576134865328806,0.0,0,Low Value / Lost,-0.32168851096683854,-0.7727495795211023
14849.0,22,13,317.2216,374,12.0,352.0,374.0,631.225,2.6749490404789915,676.2248534551305,177.328371873293,0.0,0,Low Value / Lost,0.5284461267488259,1.9797509898340429
14850.0,312,1,325.75,312,0.0,0.0,312.0,0.0,0.1476279761192039,477.3803385139514,6.908834340886279,0.0,0,Low Value / Lost,-0.41974997571639283,0.08160228558432793
14851.0,23,2,255.675,256,1.0,233.0,257.0,305.22,0.4675394985222213,1509.4198493131028,69.18308894016297,2.6837154720738004e-10,0,Low Value / Lost,-0.04317838052374184,0.022698990436593184
14852.0,58,5,472.7816666666667,252,4.0,194.0,253.0,586.5725,1.365665197078162,732.8588518709328,98.11517100168912,0.0,0,Low Value / Lost,0.12499381803817038,0.310254977147939
14853.0,24,2,237.9,211,1.0,187.0,212.0,261.29999999999995,0.5479315706948172,1292.879281366807,69.4473831198385,2.765849771435569e-10,0,Low Value / Lost,-0.07669825630149558,-0.23511992005493534
14854.0,78,7,394.26142857142855,275,6.0,196.0,275.0,382.925,1.827480732961571,441.77516376012846,79.14540190293636,0.0,0,Low Value / Lost,0.13537560803705329,0.6792656292781697
14855.0,119,2,322.82500000000005,135,1.0,15.0,135.0,339.3,0.7763496596917059,1677.4458637850914,127.66665083698908,1.253574133386337e-09,0,Low Value / Lost,-0.1452532720079247,-0.7380422282061885
14856.0,36,2,437.1266666666666,57,1.0,20.0,57.0,308.11,1.343833529708479,1523.66853422578,200.72781497779772,4.6449288859662364e-10,0,Low Value / Lost,0.02061427771424808,-1.1667621627088696
14857.0,60,2,586.56,148,1.0,89.0,149.0,650.6,0.7216519354980898,3212.260954898064,227.2532929625338,4.179185886243886e-10,0,Low Value / Lost,0.12613392833070702,-0.673939698931725
14859.0,13,3,338.435,204,2.0,192.0,205.0,528.44,0.9163353432578926,879.4367795879709,79.0006469271707,0.0,0,Low Value / Lost,0.013390233205454101,-0.1631219842421464
14860.0,19,1,170.32,19,0.0,0.0,20.0,0.0,0.7660239405515071,477.3803385139514,35.849116444906926,0.0,0,Low Value / Lost,-0.2729856760364233,-1.4442897543401454
14861.0,52,1,125.79,52,0.0,0.0,53.0,0.0,0.5199019127731912,477.3803385139514,24.330863859838804,0.0,0,Low Value / Lost,-0.3207214289605291,-1.2650372989763325
14862.0,26,2,420.6,149,1.0,123.0,149.0,537.1,0.7216519355870055,2652.6672740714585,187.6645084895016,2.947073696191182e-10,0,Low Value / Lost,0.06672009757606714,-0.6285062803663851
14863.0,29,1,266.76,29,0.0,0.0,30.0,0.0,0.6699206042717878,477.3803385139514,31.35158117132881,0.0,0,Low Value / Lost,-0.24707304379537406,-1.4007945841167697
14865.0,7,2,26.1,372,1.0,365.0,373.0,15.0,0.3392368983135117,78.53634226907123,2.6118326089802006,2.4298252299104206e-10,0,Low Value / Lost,-0.10732221169145663,0.7312314604783405
14866.0,11,11,1199.1583333333333,366,10.0,356.0,367.0,1428.622,2.2879269121157866,1552.47416410313,348.20749401073266,0.0,0,Low Value / Lost,0.96308884248607,1.5901830239806671
14867.0,186,3,236.76,336,2.0,151.0,337.0,204.77,0.6035511431716951,341.2540813023026,20.19126442342521,0.0,0,Low Value / Lost,-0.20941260102179785,0.5271985009811435
14868.0,3,7,369.19875,233,6.0,230.0,234.0,419.04333333333335,2.0915783782731925,483.4275294185651,99.12360930376371,0.0,0,Low Value / Lost,0.20946898970670524,0.47534330868186614
14869.0,9,2,362.85,103,1.0,95.0,104.0,334.39,0.9329243538881932,1653.2378904559405,151.2005483071987,2.594804371369719e-10,0,Low Value / Lost,0.0038287824402085556,-0.873556740494904
14870.0,262,1,327.25,262,0.0,0.0,262.0,0.0,0.1713084407246947,477.3803385139514,8.017055230824187,0.0,0,Low Value / Lost,-0.3878209859847876,-0.1810271706620417
14871.0,3,4,130.595,361,3.0,357.0,361.0,127.32666666666668,0.787415850504593,173.8263654702484,13.418111233072684,0.0,0,Low Value / Lost,0.009075139904798645,0.8941609905137012
14873.0,210,1,519.68,210,0.0,0.0,211.0,0.0,0.2048199493277094,477.3803385139514,9.585358661770544,0.0,0,Low Value / Lost,-0.2824448016882158,-0.4732697138224302
14875.0,108,2,732.66,263,1.0,155.0,263.0,1103.32,0.4585687213688527,5444.324841980188,244.74850283764533,4.6294545974490115e-10,0,Low Value / Lost,0.20723795201110412,-0.053555765149297614
14878.0,13,9,165.06,359,8.0,346.0,359.0,145.44125,1.8922986348444264,161.66699488915845,29.99042546529877,0.0,0,Low Value / Lost,0.19587526695456448,1.4622251706376441
14880.0,77,3,235.39666666666668,289,2.0,211.0,289.0,288.495,0.6890832947871016,480.4679300184876,32.45695040381921,0.0,0,Low Value / Lost,-0.0964605237045625,0.31059826219338255
14881.0,20,1,255.4,20,0.0,0.0,20.0,0.0,0.7660239405515071,477.3803385139514,35.849116444906926,0.0,0,Low Value / Lost,-0.24159894060632528,-1.4475337005463227
14882.0,27,2,294.85,34,1.0,7.0,34.0,341.8,1.7130698984436683,1689.771715785677,283.7753745819469,4.383466922774914e-10,0,Low Value / Lost,0.04373283937746803,-1.2924761455901832
14883.0,19,5,126.93166666666669,212,4.0,193.0,212.0,112.7575,1.57961431548544,141.11263886852862,21.85186756252104,0.0,0,Low Value / Lost,-0.05474457341004712,0.14551787252718745
14885.0,132,1,765.3199999999999,132,0.0,0.0,132.0,0.0,0.2938680037080447,477.3803385139514,13.75271414725931,0.0,0,Low Value / Lost,-0.1388204935346161,-0.9076064721938758
14886.0,253,1,364.8,253,0.0,0.0,253.0,0.0,0.176401712553314,477.3803385139514,8.255415006810146,0.0,0,Low Value / Lost,-0.3680181666244343,-0.2320263883951155
14887.0,79,1,1862.0,79,0.0,0.0,80.0,0.0,0.4116795009360418,477.3803385139514,19.2661685696297,0.0,0,Low Value / Lost,0.3109532095463248,-1.2959073455100985
14888.0,207,1,369.2,207,0.0,0.0,208.0,0.0,0.2072042718463701,477.3803385139514,9.69694245320158,0.0,0,Low Value / Lost,-0.33710534165914624,-0.47400835711012124
14889.0,336,1,135.9,336,0.0,0.0,337.0,0.0,0.1380840929845788,477.3803385139514,6.462190626874637,0.0,0,Low Value / Lost,-0.5061136436661364,0.22652567136230883
14890.0,254,1,125.65,254,0.0,0.0,254.0,0.0,0.175820886552775,477.3803385139514,8.228232959585148,0.0,0,Low Value / Lost,-0.45857855169422723,-0.20291078254201875
14891.0,148,2,277.19,188,1.0,39.0,188.0,105.0,0.6032529633781442,522.2670142901684,30.8861407740508,1.1334948535335343e-09,0,Low Value / Lost,-0.25849961021689777,-0.4290820714757259
14893.0,10,2,618.925,12,1.0,2.0,12.0,428.73,2.3238062277610623,2118.366241550055,482.58358290728313,3.123874492416689e-10,0,Low Value / Lost,0.3626758917032417,-1.4717613493793256
14894.0,85,1,655.75,85,0.0,0.0,86.0,0.0,0.3934781389091181,477.3803385139514,18.414363929830422,0.0,0,Low Value / Lost,-0.1470861482558361,-1.1439308000537474
14895.0,8,11,556.9355,290,10.0,283.0,291.0,879.2369999999999,2.7982825866735515,955.49991317331,262.11616620572624,0.0,0,Low Value / Lost,0.5992575445601234,1.2308526159215551
14896.0,205,2,234.385,366,1.0,161.0,366.0,211.55,0.3449492160029683,1047.5948265551451,35.42583476257806,6.959079978940962e-10,0,Low Value / Lost,-0.23515707437274844,0.5701113376976963
14897.0,8,4,341.595,297,3.0,289.0,297.0,396.96,0.9327674489232218,541.0365296221428,49.47337702158257,0.0,0,Low Value / Lost,0.08005962891927486,0.49688116587342807
14898.0,23,6,217.25333333333333,371,5.0,348.0,372.0,241.004,1.193711863478306,286.9377098266865,33.57830140389544,0.0,0,Low Value / Lost,0.1114137245164221,1.1661504059864887
14901.0,11,9,157.92111111111112,373,8.0,361.0,373.0,152.14249999999998,1.829626155796296,169.10990715265766,30.332136144784005,0.0,0,Low Value / Lost,0.20394017640124495,1.544499587611367
14902.0,26,1,332.66,26,0.0,0.0,26.0,0.0,0.7053154059499018,477.3803385139514,33.00802074159807,0.0,0,Low Value / Lost,-0.21889383418381697,-1.4233513871244545
14903.0,21,5,562.126,279,4.0,257.0,279.0,569.3625000000001,1.2576445339165503,711.3653315607455,87.70456299220832,0.0,0,Low Value / Lost,0.2079310507657808,0.4771590189529082
14904.0,2,2,512.72,26,1.0,23.0,26.0,628.48,1.8940876759180256,3103.201816396879,576.2111852779796,2.5138047199391167e-10,0,Low Value / Lost,0.42957024809878025,-1.3901353417232754
14905.0,158,2,308.07500000000005,234,1.0,76.0,234.0,307.6,0.5054425351097054,1521.1540604176605,75.37313394512637,8.621900970950945e-10,0,Low Value / Lost,-0.18978388172585572,-0.17894878759258548
14907.0,3,6,500.1571428571429,368,5.0,364.0,368.0,576.606,1.205142918974496,686.1952821193714,81.06956943445087,0.0,0,Low Value / Lost,0.2850092814384392,1.1239312646402597
14908.0,74,1,277.8,74,0.0,0.0,75.0,0.0,0.4281851906180963,477.3803385139514,20.038617523365343,0.0,0,Low Value / Lost,-0.280990664321001,-1.164161112527663
14910.0,3,4,108.5875,55,3.0,52.0,55.0,73.31333333333333,3.088562085014704,100.2663024226863,30.35868252979816,0.0,0,Low Value / Lost,-0.1592018004206426,-0.8676111356162239
14911.0,1,132,715.5475621890547,373,131.0,372.0,374.0,1093.661679389313,27.951769112952963,1100.364822206229,3015.210130140837,0.0,0,Low Value / Lost,7.479501366562777,15.586064386844733
14912.0,17,2,433.925,247,1.0,230.0,247.0,385.06,0.4832970423050723,1903.058258803818,90.164962488942,2.58929322427548e-10,0,Low Value / Lost,0.0457751112600486,-0.046894630179157924
14913.0,36,4,306.8575,359,3.0,324.0,360.0,308.8533333333333,0.7893377440410148,421.0451949842039,32.58090705730012,0.0,0,Low Value / Lost,0.053483743072342646,0.8454299716408114
14915.0,91,2,153.74,278,1.0,186.0,278.0,165.20000000000002,0.437578927901933,819.0735304642802,35.13588334709853,3.984528262890308e-10,0,Low Value / Lost,-0.18168918657664757,0.12978558634312026
14916.0,71,4,317.245,324,3.0,254.0,325.0,324.6433333333333,0.8630666060817794,442.5493926302359,37.443604344512,0.0,0,Low Value / Lost,0.0005146743927126593,0.6243500969690723
14918.0,116,2,805.075,155,1.0,39.0,155.0,844.73,0.7005003241837214,4169.388014447571,286.32036536712286,8.933040973602147e-10,0,Low Value / Lost,0.20249646955160847,-0.6926278889464328
14920.0,213,1,488.885,213,0.0,0.0,213.0,0.0,0.2032606540797191,477.3803385139514,9.51238528070761,0.0,0,Low Value / Lost,-0.2959128170757484,-0.45444688579813547
14921.0,30,2,658.035,201,1.0,171.0,202.0,413.06,0.5697000796421883,2041.1078012103817,113.99447640247736,2.9060176487405437e-10,0,Low Value / Lost,0.11093426891064954,-0.34416469388823356
14923.0,51,1,749.1,51,0.0,0.0,51.0,0.0,0.530226813475949,477.3803385139514,24.81405837632974,0.0,0,Low Value / Lost,-0.0852691790733233,-1.3325554945888796
14924.0,246,1,310.05,246,0.0,0.0,246.0,0.0,0.1805774889310649,477.3803385139514,8.450836958643801,0.0,0,Low Value / Lost,-0.3841764667917661,-0.2633158078745741
14929.0,32,1,223.88,32,0.0,0.0,33.0,0.0,0.6456212251938477,477.3803385139514,30.21439573365588,0.0,0,Low Value / Lost,-0.26610062821037067,-1.380610670932472
14930.0,109,2,790.9533333333334,274,1.0,166.0,275.0,1268.73,0.4416217458097378,6259.852513746962,271.010511991666,4.5223957911844076e-10,0,Low Value / Lost,0.2593617022812342,-0.00038868567648998615
14931.0,5,5,251.536,241,4.0,236.0,241.0,241.17,1.4220377840857557,301.4866468192503,42.02916895672303,0.0,0,Low Value / Lost,0.044599948424568325,0.3042245641760254
14932.0,366,1,363.53,366,0.0,0.0,366.0,0.0,0.1284512852909327,477.3803385139514,6.011385336830706,0.0,0,Low Value / Lost,-0.43913194099382485,0.36126665112943557
14934.0,82,2,945.47,283,1.0,201.0,283.0,1062.1,0.4310029145130827,5241.096194194524,221.44910175587935,3.699678341462232e-10,0,Low Value / Lost,0.30727686136779386,0.05699819044257819
14935.0,297,1,1784.71,297,0.0,0.0,298.0,0.0,0.1535720139925319,477.3803385139514,7.187009074851453,0.0,0,Low Value / Lost,0.13822486750321075,-0.14272640554968694
14936.0,34,5,1017.1275,276,4.0,242.0,276.0,1640.165,1.2692283127059305,2048.6875443410645,254.9101119567804,0.0,0,Low Value / Lost,0.5214420271802257,0.383483221019658
14937.0,57,2,540.6266666666667,130,1.0,74.0,131.0,862.32,0.7935342478445705,4256.112709123694,331.0932910275601,4.3110204295260246e-10,0,Low Value / Lost,0.20110318273870562,-0.7865766070076267
14944.0,30,7,491.68750000000006,297,6.0,267.0,297.0,857.66,1.711519940933171,989.2488145614176,165.98127156000552,0.0,0,Low Value / Lost,0.3242424117825716,0.8080197141708299
14946.0,14,1,100.9,14,0.0,0.0,15.0,0.0,0.8252144323736613,477.3803385139514,38.61916933938437,0.0,0,Low Value / Lost,-0.29341661004816766,-1.4639977189039632
14947.0,72,2,145.41,131,1.0,58.0,131.0,112.32,0.7935342477601018,558.3571089478843,43.43594857208883,5.37548228152218e-10,0,Low Value / Lost,-0.23907536245495759,-0.7071100765855736
14948.0,23,6,183.66166666666663,219,5.0,196.0,220.0,164.714,1.866454090259024,196.17734430380835,35.895313307386765,0.0,0,Low Value / Lost,0.013487201228088734,0.29417174726342626
14950.0,19,1,371.2,19,0.0,0.0,20.0,0.0,0.7660239405515071,477.3803385139514,35.849116444906926,0.0,0,Low Value / Lost,-0.19744816050661973,-1.4643359901359967
14951.0,79,1,311.69,79,0.0,0.0,80.0,0.0,0.4116795009360418,477.3803385139514,19.2661685696297,0.0,0,Low Value / Lost,-0.2720145607693351,-1.1411986646226733
14952.0,60,8,736.3172727272728,365,7.0,305.0,365.0,1059.047142857143,1.6479008811910176,1195.30348059611,193.0993693697249,0.0,0,Low Value / Lost,0.47999254138143405,1.273901366128477
14953.0,25,1,289.82,25,0.0,0.0,26.0,0.0,0.7053154059499018,477.3803385139514,33.00802074159807,0.0,0,Low Value / Lost,-0.23439693432927292,-1.424322658958982
14954.0,12,1,336.17,12,0.0,0.0,13.0,0.0,0.8515335522294932,477.3803385139514,39.85087652566354,0.0,0,Low Value / Lost,-0.2025600160630842,-1.4981480434265957
14957.0,253,1,58.49,253,0.0,0.0,254.0,0.0,0.175820886552775,477.3803385139514,8.228232959585148,0.0,0,Low Value / Lost,-0.48322677518538615,-0.20145511065614047
14958.0,147,3,166.55999999999997,246,2.0,98.0,246.0,144.515,0.7892853370705787,241.0650045104994,18.652617669675628,0.0,0,Low Value / Lost,-0.24299819656675417,0.03623667562941856
14959.0,64,4,173.855,296,3.0,232.0,297.0,172.25333333333333,0.9327674489232218,235.01141420852545,21.489876677335985,0.0,0,Low Value / Lost,-0.07647029097262448,0.4833726041900368
14960.0,8,2,110.635,171,1.0,163.0,172.0,132.97,0.6467878463396471,660.168646472725,41.85895001677697,2.517848152194801e-10,0,Low Value / Lost,-0.15499035118611035,-0.44049781253207365
14961.0,11,8,782.7422222222223,361,7.0,350.0,361.0,837.4257142857142,1.6639502343412227,945.199726902966,154.18265008579826,0.0,0,Low Value / Lost,0.5159328368742334,1.2769123620627658
14962.0,271,1,126.7,271,0.0,0.0,271.0,0.0,0.1665010326405594,477.3803385139514,7.792073578054597,0.0,0,Low Value / Lost,-0.468904427490924,-0.11376379136565784
14963.0,10,5,297.56,184,4.0,174.0,184.0,298.4,1.7688638599852549,372.96103190652616,64.67395974611644,0.0,0,Low Value / Lost,0.04478487753668543,-0.034341786717075266
14964.0,247,1,206.21,247,0.0,0.0,248.0,0.0,0.1793643722525457,477.3803385139514,8.394064371303797,0.0,0,Low Value / Lost,-0.42388405028767334,-0.24769875771925426
14965.0,96,1,299.5,96,0.0,0.0,97.0,0.0,0.3639756654072577,477.3803385139514,17.03367913397467,0.0,0,Low Value / Lost,-0.2890327309708274,-1.0504686299251282
14966.0,15,1,191.32,15,0.0,0.0,15.0,0.0,0.8252144323736613,477.3803385139514,38.61916933938437,0.0,0,Low Value / Lost,-0.26002185822555096,-1.4677745548908545
14967.0,50,1,463.8,50,0.0,0.0,50.0,0.0,0.5355445903307885,477.3803385139514,25.06292475191576,0.0,0,Low Value / Lost,-0.1917078410443135,-1.3093674450237573
14968.0,30,1,147.59,30,0.0,0.0,31.0,0.0,0.6616200936759723,477.3803385139514,30.963125987164023,0.0,0,Low Value / Lost,-0.29286162376729785,-1.38359938191635
14970.0,68,4,398.015,317,3.0,248.0,317.0,418.18666666666667,0.8818950092110548,569.9448535845518,49.2743956867772,0.0,0,Low Value / Lost,0.04168859310495838,0.5758004450117854
14971.0,35,2,372.19,43,1.0,8.0,44.0,500.21,1.5302612478352535,2470.7870019508105,370.6572281693538,5.102811506674243e-10,0,Low Value / Lost,0.15142301825188675,-1.2651287268763884
14972.0,128,1,114.77,128,0.0,0.0,129.0,0.0,0.298801203290934,477.3803385139514,13.983582710147354,0.0,0,Low Value / Lost,-0.380803924773575,-0.863705832783168
14973.0,107,3,438.15,226,2.0,118.0,226.0,329.925,0.8465404260844652,549.355714459354,45.5903508318068,0.0,0,Low Value / Lost,-0.07941396500698181,-0.08951567634747062
14974.0,37,1,114.39,37,0.0,0.0,38.0,0.0,0.6088162262714925,477.3803385139514,28.49196041241481,0.0,0,Low Value / Lost,-0.31194638455794854,-1.3432015821083885
14975.0,57,1,279.94,57,0.0,0.0,58.0,0.0,0.4957672073172484,477.3803385139514,23.20138497484377,0.0,0,Low Value / Lost,-0.26686418323698746,-1.2540238149128444
14976.0,57,5,112.98,327,4.0,269.0,327.0,158.72750000000002,1.097396066124702,198.52444181212587,21.357428837497068,0.0,0,Low Value / Lost,-0.039168093392022936,0.7895971874356694
14978.0,72,5,386.284,331,4.0,258.0,331.0,405.29,1.085866021828103,506.45565049780544,53.91247253914616,0.0,0,Low Value / Lost,0.0792343247653628,0.7729526575024502
14981.0,246,1,102.12,246,0.0,0.0,247.0,0.0,0.1799688863004426,477.3803385139514,8.422354994283591,0.0,0,Low Value / Lost,-0.4623921856961101,-0.24256188687112393
14984.0,19,2,106.635,181,1.0,161.0,181.0,103.09,0.6215564650452492,512.8500633617207,31.249465031601385,2.7233348909305727e-10,0,Low Value / Lost,-0.17385884589346765,-0.3865989408911143
14985.0,198,2,148.375,358,1.0,160.0,359.0,172.24,0.3508572050370545,853.7831296979305,29.366321824233317,6.824842913033534e-10,0,Low Value / Lost,-0.2696127827029755,0.5370964760424645
14987.0,16,2,163.2,366,1.0,350.0,366.0,163.2,0.3449492161564711,809.2128488638112,27.36462605359409,2.509068508516066e-10,0,Low Value / Lost,-0.0462458285887406,0.6748117821292584
14988.0,212,1,334.54,212,0.0,0.0,212.0,0.0,0.2040373226333419,477.3803385139514,9.548732553872306,0.0,0,Low Value / Lost,-0.35331080684543376,-0.4442961374497318
14995.0,39,2,116.615,280,1.0,242.0,281.0,113.92,0.433609458353181,566.2456542282595,24.069951446685963,2.8786151240467456e-10,0,Low Value / Lost,-0.14359835123563341,0.17314495774234193
14997.0,46,3,182.06666666666663,178,2.0,132.0,179.0,195.46,1.0205060820881142,325.77386713033866,32.591430730134945,0.0,0,Low Value / Lost,-0.14365067919973146,-0.30725946012690153
14998.0,170,2,214.935,241,1.0,71.0,242.0,246.23,0.4915809499170346,1218.5790455072745,58.72463628218146,9.61457580217484e-10,0,Low Value / Lost,-0.2508418292221369,-0.13305409686786776
15000.0,48,1,490.52,48,0.0,0.0,48.0,0.0,0.5465066939984939,477.3803385139514,25.575939698396127,0.0,0,Low Value / Lost,-0.1799585356104653,-1.3226013865613537
15002.0,116,4,410.44,367,3.0,252.0,368.0,336.7033333333333,0.7742202540781072,458.9737513136523,34.83565356078358,0.0,0,Low Value / Lost,0.0046428482927822635,0.8400034171738812
15004.0,147,1,1246.32,147,0.0,0.0,148.0,0.0,0.2700860653039248,477.3803385139514,12.639744390046388,0.0,0,Low Value / Lost,0.03189734816871143,-0.8767487886947286
15005.0,16,28,225.5917857142857,366,27.0,351.0,367.0,225.70629629629627,5.959559506524576,232.6084695169972,135.89743813701963,0.0,0,Low Value / Lost,0.9699549387900563,3.7235423182380942
15006.0,51,1,502.09,51,0.0,0.0,52.0,0.0,0.5250136057403288,477.3803385139514,24.570085725773698,0.0,0,Low Value / Lost,-0.17838583718023968,-1.3078702930614703
15007.0,159,1,156.91,159,0.0,0.0,160.0,0.0,0.2546311126698912,477.3803385139514,11.916468827367366,0.0,0,Low Value / Lost,-0.3857206290044732,-0.7049724924453956
15009.0,12,3,420.5933333333334,25,2.0,13.0,26.0,334.61,3.08285994683843,557.145704082947,168.38141968540972,0.0,0,Low Value / Lost,0.02768254401239155,-1.2142564526490676
15010.0,36,1,308.94,36,0.0,0.0,36.0,0.0,0.62302292023574,477.3803385139514,29.15681877944547,0.0,0,Low Value / Lost,-0.23754875856317434,-1.3679593951918076
15012.0,54,2,211.52,374,1.0,320.0,374.0,231.98,0.3384362605710763,1148.321689103934,38.09886526690167,2.928803866097951e-10,0,Low Value / Lost,-0.05814060271823502,0.6950912820713577
15014.0,43,2,130.08499999999998,176,1.0,133.0,177.0,142.44,0.6325230912535791,706.8589738509448,43.83093609927374,3.324005515281669e-10,0,Low Value / Lost,-0.18428152448900773,-0.4317994040628985
15016.0,173,1,170.04,173,0.0,0.0,173.0,0.0,0.2397677081155421,477.3803385139514,11.2208770939641,0.0,0,Low Value / Lost,-0.3899330475429268,-0.6327322756213518
15017.0,34,1,125.58,34,0.0,0.0,34.0,0.0,0.6379084803883942,477.3803385139514,29.853447371596214,0.0,0,Low Value / Lost,-0.30462131350114147,-1.3602557734272938
15018.0,39,3,165.40333333333334,368,2.0,329.0,368.0,192.48,0.5587589216299115,320.8188683943073,17.573406639301364,0.0,0,Low Value / Lost,-0.046588632685301466,0.7939047612392747
